id,date,text,x,y
847093286397513728,Wed Mar 29 14:29:12 +0000 2017,Verwöhn dich! My 1st year anniversary gift for myself. Katas ng… https://t.co/BjiskstvFa,13.3989,52.5006
847092992729006082,Wed Mar 29 14:28:02 +0000 2017,#AnneWill war 19 Stunden lang Trend in Deutschland am Dienstag 28: https://t.co/U3VjydeJLB #trndnl,13.377,52.5161
847091359232200704,Wed Mar 29 14:21:32 +0000 2017,"B e r l I n @ Berlin, Germany https://t.co/9hnlRwsEB1",13.3989,52.5006
847091337606385666,Wed Mar 29 14:21:27 +0000 2017,"✈️ Berlin - Germany🇧🇷Durante toda a sua existência, o Portão de Brandenburgo foi frequentemente… https://t.co/XJ8mMB2w9J",13.37847114,52.51625426
847090971019948033,Wed Mar 29 14:20:00 +0000 2017,⒍ EU-Austritt⒎ Großbritannien⒏ Bastian Schweinsteiger⒐ Premier League⒑ DVB-T22017/3/29 16:17 CEST #trndnl https://t.co/p8qpEIM5hj,13.377,52.5161
847090969740656640,Wed Mar 29 14:20:00 +0000 2017,⒈ #Brexit⒉ #blmtalkwahl⒊ #Wirtschaftsgespraeche17⒋ #Müntefering⒌ #kfgn172017/3/29 16:17 CEST #trndnl https://t.co/p8qpEIM5hj,13.377,52.5161
847090866791469058,Wed Mar 29 14:19:35 +0000 2017,"😂 @ Berlin, Germany https://t.co/upU3iautW5",13.3989,52.5006
847090481301520386,Wed Mar 29 14:18:03 +0000 2017,Art Dircetor/in in #Berlin (Fest) #TrafficProductions #dasauge #jobs → https://t.co/FHP8U5CHjf,13.3650508,52.5069115
847089736023977984,Wed Mar 29 14:15:05 +0000 2017,Account Manager/in in #Berlin (Fest) #TrafficProductions #dasauge #jobs → https://t.co/sYlWeG9vxb,13.3650508,52.5069115
847089547422814209,Wed Mar 29 14:14:20 +0000 2017,"MWDE -  Die Datenautobahn im Gehirn - Erst mit etwa vier Jahren sind Kleinkinder plötzlich fähig, sich in andere… https://t.co/gJGlFyCu0c",13.42912598,52.52786948
847089544524550144,Wed Mar 29 14:14:20 +0000 2017,MWDE -  Männer müssen regelmäßig zum „Hodencheck“ - Jedes Jahr erkranken rund 4.000 – überwiegend jüngere – Männer… https://t.co/XbgGoBE41W,13.42912598,52.52786948
847089542523895808,Wed Mar 29 14:14:19 +0000 2017,MWDE -  40% der Österreicher haben Angst vor Altersarmut - Der Verlust des derzeitigen Lebensstandards und Armut im… https://t.co/ZZlhhsd79K,13.42912598,52.52786948
847089500169949186,Wed Mar 29 14:14:09 +0000 2017,Samsung hat für eine kleine Runde in Berlin ein Livestream + Hands-On Event. Schaumerma was da… https://t.co/qypRrLATqX,13.3989,52.5006
847089415969214464,Wed Mar 29 14:13:49 +0000 2017,Sobriety is a bless @ Paranoid Club https://t.co/h1LfzHYxnI,13.44517,52.49918
847089398273511425,Wed Mar 29 14:13:45 +0000 2017,mégaroulette @ Reichstag https://t.co/Cxtc8Z4SCG,13.43404301,52.51468771
847089177887981568,Wed Mar 29 14:12:52 +0000 2017,#redwine (at @Vapiano in Berlin) https://t.co/gyQBz7UG0F https://t.co/nj9j0OOfVZ,13.41055025,52.52074774
847089119318736896,Wed Mar 29 14:12:38 +0000 2017,#slangt (@ Flughafen Berlin-Tegel Otto Lilienthal in Berlin) https://t.co/k621VulsBY,13.29190342,52.55503804
847088675737419776,Wed Mar 29 14:10:53 +0000 2017,@Ritter_Roter der 1. Erwähnung der #Müntefering erscheint auf Ihrer TL. Jetzt ist Trending Topic in Deutschland! #trndnl,13.377,52.5161
847087936436781056,Wed Mar 29 14:07:56 +0000 2017,'Britain' just started trending with 112766 tweets. More trends at https://t.co/p8qpEIM5hj #trndnl,13.377,52.5161
847087672283860993,Wed Mar 29 14:06:53 +0000 2017,–rainy days🍂....#tumblr #tumblrpost #today #berlin #school #travel #technikmuseum #fun @… https://t.co/1BcAbdfcLy,13.3989,52.5006
847087557661921280,Wed Mar 29 14:06:26 +0000 2017,"""On dirait que tu ramène tes rutabagas du marché"" #Untempsmerveilleux #Berlinpinpin @ Museum Island https://t.co/jsDTNA6EdG",13.39555556,52.52138889
847087512002678784,Wed Mar 29 14:06:15 +0000 2017,What a difference a day makes. OK so it's actually two days since my last photo but yesterday… https://t.co/tzZcDprqAc,13.47700409,52.41641746
847086966176956416,Wed Mar 29 14:04:05 +0000 2017,#Berlin #Webcam https://t.co/rUB1nExrf2,13.32758,52.5995
847086916302397445,Wed Mar 29 14:03:53 +0000 2017,MWDE -   Der Armutsbericht ist politische Schönfärberei - Der Armutsbericht der Bundesregierung ist politische… https://t.co/egvbBeT9qO,13.4401123,52.54457583
847086908723245057,Wed Mar 29 14:03:51 +0000 2017,MWDE -   Leben im Alter-Studie: Deutsche sorgen sich um finanzielle Situation - Sogar viele Gutverdiener sind… https://t.co/xB0mwK4kdO,13.4401123,52.54457583
847086902658265088,Wed Mar 29 14:03:50 +0000 2017,MWDE -   Konferenz gegen Armut im Ruhrgebiet - Der Regionalverband Ruhr will etwas gegen die Verarmung in Teilen… https://t.co/AL5ikq4jy6,13.4401123,52.54457583
847086892231274497,Wed Mar 29 14:03:47 +0000 2017,#Stigmabase | DE -  Immer mehr Menschen sind von Altersarmut betroffen oder bedroht - Der Paritätische… https://t.co/MD2B18sByp,13.42912598,52.52786948
847086890083770369,Wed Mar 29 14:03:47 +0000 2017,"#Stigmabase | DE -  Sexismus: Hört auf, immer ""Nein"" zu uns zu sagen! - Der Clip, der unter dem Titel ""Armut ist… https://t.co/lUAb8mWGqc",13.42912598,52.52786948
847086885155495936,Wed Mar 29 14:03:46 +0000 2017,#Stigmabase | DE -  Warum sich dreijährige Kinder noch nicht in andere hineinversetzen können - Leipzig –… https://t.co/bPOX5BDZEh,13.42912598,52.52786948
847086877559738368,Wed Mar 29 14:03:44 +0000 2017,"perfect family picture 🌞 @ Frederichshein, Berlin https://t.co/Zux8RSWu7I",13.45235637,52.52294743
847086690984493056,Wed Mar 29 14:02:59 +0000 2017,Grafik Designer in #Berlin (Freelancer) #dasauge #jobs → https://t.co/A6AhFJUKQk,13.4093313,52.5221879
847086650513637377,Wed Mar 29 14:02:50 +0000 2017,Training 🏋 #Bero2D (@ FSV Berolina Stralau 1901 E.V. in Berlin) https://t.co/tFS8c9sLda,13.46211235,52.50222426
847086119669911552,Wed Mar 29 14:00:43 +0000 2017,"Hier passiert heute nichts mehr, Termine durch. (@ Hno-Klinik Station 5C (Cvk) in Berlin) https://t.co/VUYLnuEyLU",13.343188,52.541787
847085936991178752,Wed Mar 29 14:00:00 +0000 2017,viere? haste nich alle uffn senkel? bäm bäm bäm bäm,13.435,52.481388
847085933782491136,Wed Mar 29 13:59:59 +0000 2017,⒍ Großbritannien⒎ EU-Austritt⒏ Bob Dylan⒐ Bastian Schweinsteiger⒑ Premier League2017/3/29 15:52 CEST #trndnl https://t.co/p8qpEIM5hj,13.377,52.5161
847085932423495680,Wed Mar 29 13:59:59 +0000 2017,⒈ #Brexit⒉ #blmtalkwahl⒊ #Müntefering⒋ #kfgn17⒌ #Wirtschaftsgespraeche172017/3/29 15:52 CEST #trndnl https://t.co/p8qpEIM5hj,13.377,52.5161
847085693729955842,Wed Mar 29 13:59:02 +0000 2017,Praktikum Produktdesign in #Berlin #Kinzo #dasauge #jobs → https://t.co/yNsTXux8AI,13.401651,52.5027059
847085677728731137,Wed Mar 29 13:58:58 +0000 2017,The most beautiful room with the most amazing view at my fav @hoteladlon ❤ #всебудетхорошо ❤ @… https://t.co/L2W1OuDlPk,13.380014,52.516109
847085172499476480,Wed Mar 29 13:56:57 +0000 2017,#Müntefering nur ein Trend auf dem 3. Platz in Deutschland werden #trndnl https://t.co/SsusJDGKCt,13.377,52.5161
847085071366574080,Wed Mar 29 13:56:33 +0000 2017,Einfach unverbesserlich :3 (@ Solo Pizza in Berlin w/ @echtmax) https://t.co/G52u2k7kpg https://t.co/zTFsKj6KOq,13.19306716,52.52439791
847084851916288001,Wed Mar 29 13:55:41 +0000 2017,BERLIN. @ Grüner Salon https://t.co/rEtawGZKP0,13.41169,52.5267399
847084725835587585,Wed Mar 29 13:55:11 +0000 2017,After work drink? 🍸 Nach getaner Arbeit auf einen Cocktail! reingoldbar #ontheroad #ontheblog… https://t.co/el3BXRNaMP,13.39408,52.52241
847084425099776000,Wed Mar 29 13:53:59 +0000 2017,–Travels with school are funny🐥....#tumblr #tumblrpost #today #berlin #technikmuseum @… https://t.co/zJVuQVV5Hx,13.37705531,52.49858069
847084164700528641,Wed Mar 29 13:52:57 +0000 2017,'Premier League' just started trending with 17715 tweets. More trends at https://t.co/p8qpEIM5hj #trndnl,13.377,52.5161
847084118517125121,Wed Mar 29 13:52:46 +0000 2017,I'm at Rocket Internet - @rocketberlin in Berlin https://t.co/ggM1Gk8n31,13.392988,52.506542
